	GMQ		corgi	
	GMR		golden myanmar	
	GMS		servicios gama	
	GMT		grupomonterrey	
	GMX		golden mexico	
	GNA		servigana	
	GNB		global airlink	
	GNC		guinea cargo	
	GND		grand vegas	
	GNF		green flag	
	GNI		zodiac	
	GNL		general	
	GNM		ganaman	
	GNR		gambia international	
	GNS		genesis	
	GNT		ginta	
	GNV		general avia	
	GNX		aerogenex	
	GNY		german navy	
	GNZ		gonzo	
	GOA		alberta	
	GOB		pilgrim	
	GOE		go-flight	
	GOF		gof-air	
	GOG		goldways	
	GOI		swiss hawk	
	GOJ		go jet	
	GOK		zhayrem	
	GOL		golden state	
	GOM		gomel	
	GON		gonini	
	GOP		gospa air	
	GOR		gorlitsa	
	GOT		gotic	
	GOW		goair	
	GPA		gold pac	
	GPC		air gulfpearl	
	GPE		regional express	
	GPH		silverline	
	GPL		german polar	
	GPM		grupomed	
	GPO		goosepool	
	GPR		g_p_m aeroservicio	
	GPS		alatau	
	GPT		promodal	
	GRA		flex	
	GRC		grace flight	
	GRD		grid	
	GRE		seea air	
	GRF		simba	
	GRH		green hills	
	GRL		greenland	
	GRM		geronimo	
	GRN		grande	
	GRO		allegro	
	GRP		air fox	
	GRR		agroar	
	GRV		night rider	
	GRX		grodno	
	GRY		gray rider	
	GRZ		com flight	
	GSA		garden state	
	GSB		gading sari	
	GSC		grandstar cargo	
	GSE		saga	
	GSH		gamamena	
	GSI		slovenia	
	GSJ		grossjet	
	GSK		global sky	
	GSL		survey-canada	
	GSM		globespan	
	GSO		skywalker	
	GSP		green speed	
	GSR		silkroute airways	
	GSS		jet lift	
	GST		supertank	
	GSV		agrav	
	GSW		eiger	
	GSY		gray sky	
	GTA		gitanair	
	GTC		golden wings	
	GTF		gator flight	
	GTH		gotham	
	GTI		giant	
	GTK		anatolia	
	GTM		magno	
	GTP		grupotampico	
	GTS		transgroup	
	GTV		gaviota	
	GTW		united states of america	
	GTX		big-dee	
	GUA		aguascalientes	
	GUE		aero guerrero	
	GUF		gulf african	
	GUJ		gujartair	
	GUL		gull-air	
	GUM		gum air	
	GUS		guja	
	GUY		green bird	
	GVA		grupova	
	GVG		bluecraft	
	GVN		gavina	
	GVS		glovia	
	GVX		geevax	
	GWA		g-w air	
	GWC		gulf wings	
	GWH		jupiter	
	GWI		german wings	
	GWL		great wall	
	GWN		gwyn	
	GWR		lemon	
	GWS		great western	
	GWY		getaway	
	GWZ		sun burn	
	GXA		gulf express	
	GXL		stardust	
	GXY		gazelle	
	GYA		guyair	
	GYG		natakhtari	
	GYM		gyumru avia	
	GYP		gypsy	
	GZA		grenzland	
	GZD		grizodubova air	
	GZP		gazprom	
	GZT		gorizont air	
	HAA		agroforestal	
	HAB		askhab	
	HAD		haiti avia	
	HAE		holland air	
	HAF		hellenic air force	
	HAG		hageland	
	HAH		hanma	
	HAJ		dingchang	
	HAK		helifalcon	
	HAL		hawaiian	
	HAN		king bee	
	HAO		harty	
	HAP		helipersonal	
	HAR		harbor	
	HAS		honduras air	
	HAT		sky runner	
	HAU		skyhaul	
	HAV		havilah	
	HAW		cambridge	
	HAX		scoop	
	HAY		haya	
	HBA		harbor air	
	HBC		halisa	
	HBD		hubbardair	
	HBG		hamburg airline	
	HBH		hebei air	
	HBI		helibird	
	HBR		hebridean	
	HBT		habicht	
	HBU		kharkiv universal	
	HCA		havasu	
	HCB		helen	
	HCC		czech holidays	
	HCH		helica	
	HCK		heli-charter	
	HCL		helencorp	
	HCN		halcyon	
	HCO		harco air	
	HCP		heli czech	
	HCR		helicraft	
	HCS		heliwales	
	HCT		rotorcat	
	HCV		creole	
	HCW		hermis capital	
	HCY		helios	
	HDA		dragon	
	HDC		helicataluna	
	HDI		dinamicos	
	HDL		hendell	
	HDM		hog	
	HDR		helitrans	
	HEA		heliavia	
	HEB		helibernina	
	HEC		helicampeche	
	HED		flapjack	
	HEE		heliejecutivo	
	HEI		aerohein	
	HEJ		hellas jet	
	HEL		helicol	
	HEM		hems	
	HEN		helinac	
	HEO		gelaviation	
	HEP		helipolice	
	HER		hex airline	
	HES		harbour express	
	HET		helitaf	
	HEV		helijecutivo	
	HEW		heliwater	
	HEX		honiara cargo	
	HEZ		arrow	
	HFD		highfield	
	HFJ		pangu	
	HFL		hanseflug	
	HFM		moonraker	
	HFR		helifrance	
	HGA		hogan air	
	HGD		hangard	
	HGE		hoagie	
	HGK		salaama	
	HGM		mahsuri	
	HGR		hang	
	HGT		hightech	
	HHA		atlantic honduras	
	HHE		heli holland	
	HHG		hanergy jet	
	HHH		corinium	
	HHI		hamburg jet	
	HHK		helihongkong	
	HHL		heli hire	
	HHN		rooster	
	HHO		houston heli	
	HHP		helenia	
	HHS		hijet	
	HIA		haida	
	HIB		helibravo	
	HID		ejecutiva hidalgo	
	HIF		hifsa	
	HIG		inter guyane	
	HIL		highland	
	HIM		himalaya	
	HIN		holding group	
	HIP		starsa	
	HIS		hispaniola	
	HIT		helitalia	
	HJA		air haiti	
	HJC		rhionair	
	HJE		gosa	
	HJL		biz jet	
	HJS		mapi	
	HKA		spend air	
	HKB		classic	
	HKC		mascot	
	HKE		hongkong shuttle	
	HKG		hongkong government	
	HKH		hawkhungary	
	HKI		hawkeye	
	HKL		hak airline	
	HKN		hankins	
	HKR		air haw	
	HKS		helibus	
	HKV		hucaven	
	HLA		hollandia	
	HLB		high-line	
	HLC		helicap	
	HLD		holiday express	
	HLE		helimed	
	HLF		hapag lloyd	
	HLG		helog	
	HLH		hala air	
	HLI		heli saint-tropez	
	HLJ		all west	
	HLK		heli-link	
	HLL		eliliguria	
	HLM		helimidwest	
	HLN		orange	
	HLO		halo	
	HLP		helipistas	
	HLQ		harlequin	
	HLR		heli bulgaria	
	HLT		heli transport	
	HLU		heli union	
	HLV		servi heli	
	HLW		heliworks	
	HLX		excellence	
	HLY		whisper	
	HMA		tahoma	
	HMB		hummingbird	
	HMC		heliamerica	
	HMD		hammond	
	HME		hergo	
	HMF		lifeguard sweden	
	HMJ		harmong jets	
	HMO		heli-corp	
	HMP		papair terminal	
	HMR		hammer	
	HMS		hemus air	
	HMT		hamilton	
	HMX		hawk mexico	
	HMY		harmony	
	HMZ		hamzair	
	HNA		hellenic navy	
	HND		hinterland	
	HNJ		southern jet	
	HNL		mapleleaf	
	HNR		hanair	
	HNS		highnesses	
	HNT		helicop inter	
	HNX		superb	
	HOA		hola	
	HOC		homac	
	HOD		hodhod	
	HOG		hog-air	
	HOL		holiday	
	HOM		aero homex	
	HON		honda test	
	HOP		airlinair	
	HOR		horizon	
	HOT		hot air	
	HOZ		ozca	
	HPA		pearl airways	
	HPE		hope air	
	HPJ		hopa-jet	
	HPK		hopscotch air	
	HPL		heliportugal	
	HPN		harpoon	
	HPO		almron	
	HPR		helipro	
	HPS		high plains	
	HPT		heli-pet	
	HPY		happy travel	
	HQA		willy trans	
	HRA		erica	
	HRB		haiti airline	
	HRC		verdino	
	HRE		hart air	
	HRF		hero-flight	
	HRH		tonga royal	
	HRI		helirim	
	HRL		harley	
	HRM		hermens	
	HRN		heronair	
	HRS		horseman	
	HRT		chartright	
	HRV		sahara-service	
	HRZ		croatian airforce	
	HSA		car hire	
	HSB		sarbon	
	HSE		heliscan	
	HSF		han-seo flight	
	HSG		sky dolphin	
	HSH		hispanica	
	HSI		heliswiss	
	HSJ		baosheng	
	HSK		matra	
	HSL		helisirio	
	HSM		lifestar	
	HSN		heli southern	
	HSO		heliservice	
	HSP		hospital	
	HSR		helistar	
	HSS		tas helicopteros	
	HST		hellenic star	
	HSU		helis	
	HSV		highswede	
	HSW		iberswiss	
	HSY		helisky	
	HTA		scanbird	
	HTB		helix-craft	
	HTC		haiti transair	
	HTE		helicoptersmexico	
	HTG		grossmann	
	HTH		alboran	
	HTI		haiti international	
	HTK		lingbird	
	HTL		hotline	
	HTM		helitravel	
	HTP		heli trip	
	HTR		holsten	
	HTS		helitrans	
	HTT		hotel tango	
	HTU		hong land	
	HTY		helity	
	HUA		humber air	
	HUB		hub	
	HUC		lineas tehuacan	
	HUD		hud	
	HUF		hungarian airforce	
	HUI		huilango	
	HUK		big bird	
	HUM		hum	
	HUN		hungarian	
	HUR		hurricane charter	
	HUS		heussler	
	HUT		aerohuitzilin	
	HUV		silver eagle	
	HUY		aero humaya	
	HVA		haven-air	
	HVK		turkish airforce	
	HVL		heavylift international	
	HVN		vietnam airlines	
	HVY		heavy cargo	
	HWA		hillwood	
	HWD		flitewise	
	HWH		heliworld	
	HWK		firehawk	
	HWY		hiway	
	HXA		china express	
	HXL		holland exel	
	HYA		hyack	
	HYC		hydro cargo	
	HYD		hydro	
	HYE		hyero	
	HYH		helihungary	
	HYN		fantasia	
	HYP		hyperion	
	HYR		highflyer	
	HYT		quick air	
	HZA		horiz air	
	HZL		hazelton	
	HZM		huzima	
	HZN		horiz air	
	HZS		horizon sky	
	HZT		horizon togo	
	HZX		zhongxin air	
	IAA		indo lines	
	IAB		infinity air	
	IAC		intercharter	
	IAD		red knight	
	IAE		iraero	
	IAG		epag	
	IAH		alakai	
	IAI		israel aircraft	
	IAJ		jarland	
	IAK		air cargo egypt	
	IAL		aeradio	
	IAM		ara-ambulance	
	IAN		interav	
	IAP		inair	
	IAR		iliamna air	
	IAS		starfleet	
	IAV		island flyer	
	IAW		iraqi	
	IAX		interair services	
	IAY		iason	
	IAZ		induschart	
	IBA		aerolai	
	IBC		ibex charter	
	IBE		iberia	
	IBG		ice bridge	
	IBJ		ibertaxi	
	IBK		nortrans	
	IBL		catovair	
	IBR		ibertour	
	IBS		iberexpres	
	IBT		ibertrans	
	IBU		indigo blue	
	IBX		ibex	
	IBY		central stage	
	IBZ		interbiz	
	ICA		intercoastal	
	ICB		icebird	
	ICC		carto	
	ICD		icaro	
	ICE		iceair	
	ICF		incharter	
	ICG		iceland coast	
	ICH		intercontinental	
	ICI		iceman	
	ICJ		icejet	
	ICL		cal	
	ICM		inter-cameroon	
	ICN		inter-canadian	
	ICP		choper	
	ICR		icarus flights	
	ICS		interservi	
	ICT		contavia	
	ICU		asia medical	
	ICV		cargo med	
	ICX		intex	
	ICY		intercity	
	IDA		intra	
	IDC		island dev	
	IDE		independence air	
	IDF		iron dragon	
	IDG		indigo	
	IDJ		iva dom	
	IDL		ildefonso	
	IDN		skylark	
	IDP		independent	
	IDR		indicator	
	IDS		i_d_s	
	IDT		idot	
	IDU		industria	
	IDX		red phoenix	
	IEA		intermed	
	IEI		italian army	
	IEJ		swan	
	IEK		inaer euskadi	
	IEP		elipiu	
	IES		inter island	
	IFA		red angel	
	IFC		indian air force	
	IFF		interfreighter	
	IFI		hellas lift	
	IFJ		ifajet	
	IFL		eifel	
	IFM		icopter	
	IFS		riviera	
	IFT		interflight	
	IFX		ifta	
	IGA		iguana	
	IGN		divine air	
	IGO		ifly	
	IGP		air igap	
	IGS		isla grande	
	IHA		algesa	
	IHC		heliran	
	IHE		intercopter	
	IHO		sefeas	
	IIA		inter iles	
	IIC		inter air	
	IIG		aldawlyh air	
	IIL		india inter	
	IJA		i-jet	
	IJE		ivoire jet	
	IJM		jet management	
	IJT		interflight	
	IJW		jet west	
	IKA		tradewinds	
	IKK		ikiair	
	IKM		easy shuttle	
	IKN		eekon	
	IKR		ikaros	
	IKT		sakha-avia	
	IKY		general sky	
	ILA		islena	
	ILE		saint-tropez	
	ILF		il-complex	
	ILI		interair	
	ILK		ilek	
	ILM		birdman	
	ILN		inline	
	ILS		servicios ilsa	
	ILU		illini	
	ILV		ilavia	
	IMA		inter-mountain	
	IMC		my charter	
	IMD		jetbull	
	IME		airtime	
	IMG		imagine	
	IMI		imperialaereo	
	IML		mal air	
	IMN		taxi cimarron	
	IMO		invermoca	
	IMP		imperial	
	IMR		imaer	
	IMS		images	
	IMT		imtrec	
	IMX		zimex	
	INA		aero-nacional	
	INB		interbuild	
	INC		insel air	
	IND		iona	
	INE		amerinter	
	INF		ozone	
	ING		aeroinge	
	INI		initium	
	INJ		injet	
	INK		sincom avia	
	INL		intertrades	
	INM		induca	
	INO		intenor	
	INR		inaer helicopteros	
	INS		instone	
	INT		integra	
	INU		instructor	
	INV		inver	
	INX		inter-euro	
	IOA		iowa air	
	IOE		island oil	
	IOF		inaer offshore	
	IOI		atalmilano	
	IOM		isle avia	
	ION		gorrion	
	IOP		caliop	
	IOS		scillonia	
	IPA		ipec	
	IPC		interpac	
	IPL		imlala air	
	IPM		shipex	
	IPN		nusantata	
	IPP		india papa	
	IPR		air icar	
	IPT		interport	
	IPU		impulse	
	IPX		speed pack	
	IQP		iqra pakistan	
	IQQ		caribjet	
	IRA		iranair	
	IRC		aseman	
	IRD		arvand	
	IRE		parizair	
	IRF		ta-air	
	IRG		naft	
	IRH		atlas avia	
	IRI		navid	
	IRJ		bonyad air	
	IRK		kishair	
	IRL		irish	
	IRM		mahan air	
	IRO		iron air	
	IRP		payamair	
	IRQ		qeshm air	
	IRR		tarair	
	IRS		sahand air	
	IRT		irtysh	
	IRU		chabahar	
	IRV		safat air	
	IRW		aram	
	IRX		aria	
	IRY		ilam	
	IRZ		saha	
	ISA		island	
	ISB		island bird	
	ISC		barracuda	
	ISD		isdavia	
	ISG		italcargo	
	ISI		irina	
	ISK		intersky	
	ISL		eagleair	
	ISM		stork	
	ISN		tri-bird	
	ISR		israir	
	ISS		air italy	
	IST		istanbul	
	ISW		pintadera	
	ITA		cafex	
	ITB		interbrasil	
	ITD		seitek	
	ITE		aerotaxi	
	ITF		air avita	
	ITG		interlace	
	ITH		intrans nigeria	
	ITI		itapemirim	
	ITK		interlink	
	ITL		italfly	
	ITM		island tyme	
	ITN		titanlux	
	ITO		aero citro	
	ITP		teepee	
	ITR		out back	
	ITS		inter-state	
	ITT		inter transair	
	ITU		interlos	
	ITV		intervuelo	
	ITW		inter wings	
	ITX		improtex	
	IUS		icarus	
	IVA		innotech	
	IVE		company exec	
	IVJ		invader jack	
	IVN		ivanair	
	IVR		rurun	
	IVS		ivoire aero	
	IVT		interavia	
	IVW		ivoireairways	
	IWD		iberworld	
	IWY		islandways	
	IXR		x-bird	
	IXT		ixtlan	
	IXX		island express	
	IYC		aero thebe	
	IYE		yemeni	
	IZA		izhavia	
	IZG		zagros	
	JAA		jet asia	
	JAB		air bagan	
	JAC		commuter	
	JAD		arabia jordan	
	JAE		jade cargo	
	JAF		beauty	
	JAG		jetalliance	
	JAI		jet airways	
	JAK		yanzar	
	JAL		japanair	
	JAM		suntrack	
	JAN		janes	
	JAP		guard air	
	JAR		airlink	
	JAS		jet setter	
	JAT		rocksmart	
	JAV		jordan aviation	
	JAW		jaw	
	JAX		janair	
	JAY		afric alliance	
	JAZ		javavia	
	JBA		helijet	
	JBC		jetbee	
	JBD		smartbird	
	JBE		sino beijing	
	JBR		jobair	
	JBS		jet sky	
	JBU		jetblue	
	JBW		airjub	
	JCA		jetjaco	
	JCB		jayceebee	
	JCC		cambo	
	JCF		jet center	
	JCH		trading cargo	
	JCK		jackson	
	JCL		jetcall	
	JCM		secureair	
	JCO		concierge	
	JCP		jetcopter	
	JCR		rotterdam jetcenter	
	JCS		jetclub	
	JCT		jet charter	
	JCX		jet connect	
	JDA		jay dee	
	JDC		john deere	
	JDE		speedy-jet	
	JDI		jedi	
	JDP		red pelican	
	JDV		valenciana	
	JEA		jersey	
	JED		jet east	
	JEE		ambjek air	
	JEF		jetflite	
	JEI		jet executive	
	JEJ		mexjets	
	JEK		jet ops	
	JEL		jetel	
	JEM		jemax	
	JES		jes air	
	JET		tradewind	
	JEV		jets ejec	
	JEX		jet ex	
	JFA		mosquito	
	JFC		jet-fleet	
	JFE		jamaica cargo	
	JFK		keenair	
	JFL		lineflyer	
	JFS		jaemco	
	JFT		jet fret	
	JFU		argan	
	JFY		yeoman	
	JFZ		vicon	
	JGB		jetglobal	
	JGD		jet gee-and-dee	
	JGF		chattanooga	
	JGJ		global jinggong	
	JGL		jagson	
	JGO		jetsgo	
	JHK		shengli	
	JHL		heritage	
	JHN		air johnson	
	JIA		blue streak	
	JIB		jibairline	
	JIC		jic-jet	
	JID		condal	
	JIM		sark	
	JIS		jupair	
	JIV		jivair	
	JJM		geodata	
	JJP		orange liner	
	JJW		jetway	
	JKA		jacket	
	JKG		frunze	
	JKH		jetkontor	
	JKK		spanair	
	JKN		junkanoo air	
	JKR		joker	
	JKT		kaitak	
	JKY		jockey	
	JKZ		jetal	
	JLA		salline	
	JLB		jhonlin	
	JLE		equajet	
	JLF		cavallo	
	JLG		logistics	
	JLH		cesa	
	JLJ		j-bird	
	JLL		lite jet	
	JLM		atlantic gambia	
	JLN		jet line	
	JLS		jet alsace	
	JMA		chui	
	JMB		jamboafrica	
	JMC		jayemmsee	
	JMG		jet magic	
	JMJ		johnston	
	JMK		jet magic	
	JML		malta jet	
	JMM		joicomair	
	JMP		jump run	
	JMR		lahwings	
	JMS		sky aviation	
	JMT		jomartaxi	
	JMV		intercon	
	JMX		jamaica express	
	JNA		jin air	
	JND		eastaf	
	JNH		jonah	
	JNJ		journey jet	
	JNL		jetnetherlands	
	JNR		journel	
	JNV		jet nova	
	JNY		rock band	
	JOB		jobeni	
	JOE		jet-europe	
	JOL		edil	
	JON		joon	
	JOR		blue transport	
	JOY		joy air	
	JPA		j-pat	
	JPB		palmbeach jet	
	JPJ		jupiterjet	
	JPL		sequoia	
	JPN		jetplan	
	JPO		jetpro	
	JPQ		jett paqueteria	
	JPR		jumper	
	JPS		jetplus	
	JPT		primetime	
	JRG		jooly roger	
	JRH		bluetip	
	JRI		jetrider	
	JRN		jet rent	
	JRO		jet aero	
	JRP		simurg	
	JRT		jetright	
	JRY		jet ready	
	JSA		jetstar asia	
	JSC		airstan	
	JSE		servijets	
	JSH		stream air	
	JSI		sistema	
	JSJ		j_s charter	
	JSL		selectjet	
	JSM		jet stream	
	JSN		jetsun	
	JSO		jet south	
	JSP		jetspeed	
	JSR		foxair	
	JST		jetstar	
	JSU		s_u jet	
	JSW		jigsaw	
	JSX		bigstripe	
	JSY		jung sky	
	JTA		jai ocean	
	JTC		jetrans	
	JTE		jetex	
	JTF		jetfin	
	JTG		jettime	
	JTI		jetclipper	
	JTL		jet linx	
	JTM		jet coast	
	JTN		jet test	
	JTR		jester	
	JTS		jetservice	
	JTT		moscow jet	
	JTU		zhetysu	
	JTV		junior	
	JTW		jetwing	
	JTX		jet aspen	
	JTY		jatayu	
	JUA		jupiter gambia	
	JUB		jubba	
	JUC		juba cargo	
	JUD		justice	
	JUR		junkers	
	JUS		jet u_s_a	
	JUT		jutland	
	JVE		huron	
	JVK		icelandic	
	JWA		jetworld	
	JWC		jetwingair	
	JWD		wijaya air	
	JWT		jetway team	
	JWX		jetways	
	JWY		jetways	
	JXX		jetbird	
	JYH		trans jade	
	JYP		corp-flight	
	JYR		taeca	
	JZA		jazz	
	JZR		jazeera	
	JZZ		jazz	
	KAA		aasco	
	KAB		air pohang	
	KAC		kuwaiti	
	KAD		air kirvovgrad	
	KAE		kartika	
	KAF		a_k shoumkar	
	KAG		aviation college	
	KAH		dekair	
	KAI		kaiser	
	KAJ		karthago	
	KAK		aviatrack	
	KAL		koreanair	
	KAM		sunkar	
	KAN		kansas	
	KAO		kazavia	
	KAP		cair	
	KAR		krasjet	
	KAS		kingston air	
	KAT		kato-air	
	KAV		armheli	
	KAW		kazwest	
	KAY		kayak	
	KAZ		kazlux	
	KBA		borek air	
	KBD		jet key	
	KBL		kabul air	
	KBN		kabin	
	KBO		tyne	
	KBR		koral blue	
	KBV		swecoast	
	KBX		skybex	
	KBZ		jade air	
	KCA		trans-kiev	
	KCE		kacey	
	KCH		cam air	
	KCI		aeromech	
	KCL		losalt	
	KCR		kolob	
	KCU		kocoglu	
	KDA		kendell	
	KDC		key dee	
	KDR		darlines	
	KDS		kaydos	
	KDZ		kudzu	
	KEA		korea express	
	KEE		keystone	
	KEJ		kazairjet	
	KEK		arkhabay	
	KEL		kelner	
	KEM		cemair	
	KEN		kenmore	
	KER		kermas	
	KES		kallat el sker	
	KET		cat kargo	
	KEW		blizzard	
	KEY		key air	
	KFA		flightcraft	
	KFB		mission	
	KFC		kremenchuk	
	KFE		morito	
	KFK		krifka air	
	KFL		nakuru	
	KFR		kingfisher	
	KFS		kalitta	
	KGA		kyrgyz	
	KGB		kemin	
	KGC		goldcrest	
	KGD		concorde air	
	KGK		kyrgyz sky	
	KGL		kogalym	
	KGM		manas air	
	KGO		korongo	
	KGT		knight-liner	
	KGY		kyrair	
	KGZ		bermet	
	KHA		air kittyhawwk	
	KHB		khabarovsk air	
	KHC		cargo hawk	
	KHE		kanfey haemek	
	KHF		khabarovsk	
	KHH		kilo hotel	
	KHK		sunray	
	KHM		cambodia airlines	
	KHN		nesli	
	KHO		aircompany khors	
	KHP		photros air	
	KHR		khazair	
	KHT		khatlon	
	KHV		cambodia air	
	KHX		rizz	
	KHY		khyber	
	KIA		intercity	
	KIC		kaytac	
	KIE		tweety	
	KII		dragster	
	KIL		air kuban	
	KIM		skimas	
	KIN		kinloss	
	KIO		kraiaero	
	KIP		kinnarps	
	KIR		skiva air	
	KIS		kishair	
	KIW		kiwi	
	KJA		kinda	
	KJC		krasnojarsky air	
	KJD		algerian airforce	
	KJE		kapajet	
	KJT		shanghai kingjet	
	KKA		kakaair	
	KKB		khaki blue	
	KKK		atlasjet	
	KKL		kolkol air	
	KKS		kokshe	
	KKU		tengiz	
	KLA		kaunas	
	KLB		trans mali	
	KLC		city	
	KLD		air klaopeda	
	KLG		karlog	
	KLH		k_l_m heli	
	KLI		kolyma	
	KLJ		class line	
	KLM		k_l_m	
	KLN		kaliningrad air	
	KLO		klondike	
	KLR		kay-ler	
	KLS		kalstar	
	KLV		key avia	
	KLX		kelix	
	KLY		lypso	
	KLZ		aerokaluz	
	KMA		komi avia	
	KMB		kemblejet	
	KMC		kahama	
	KME		giant ibis	
	KMF		kamgar	
	KMG		kosmas cargo	
	KMK		kamaka	
	KMP		kampuchea	
	KMR		komstar	
	KMS		silk road	
	KMV		komiinter	
	KMX		kiampex	
	KNA		kunming air	
	KND		kannithi air	
	KNE		nas express	
	KNG		king	
	KNI		kaliningrad air	
	KNM		kingdom	
	KNS		kenuz	
	KNT		knightway	
	KNX		knight flight	
	KNY		kenley	
	KNZ		kinze	
	KOB		autoflex	
	KOC		setair	
	KOE		kokee	
	KOK		koko	
	KOM		blackeagle	
	KON		brala	
	KOP		copters	
	KOR		air koryo	
	KOS		kosova	
	KOT		sever	
	KOV		orlan	
	KOW		rodeo	
	KOY		aleks	
	KOZ		angel wings	
	KPA		kun peng	
	KPH		kama	
	KPM		sky primair	
	KPR		air kapa	
	KPS		crystal thai	
	KPT		balado	
	KQA		kenya	
	KRA		regata	
	KRB		karibu air	
	KRC		kiwi rescue	
	KRE		aerosucre	
	KRF		kittyhawk	
	KRG		aviamontag	
	KRH		sparrowhawk	
	KRI		krilo	
	KRL		citadel air	
	KRM		trans universal	
	KRN		antol	
	KRO		kroonk	
	KRP		carpatair	
	KRS		korsar avia	
	KRT		kirknewton	
	KRU		karun	
	KRV		khoriv-avia	
	KSA		sky camel	
	KSD		aerokas	
	KSF		kent	
	KSH		sunlight	
	KSI		kissari	
	KSJ		kay-jets	
	KSM		kosmos	
	KSP		seap	
	KSR		kazak sunrise	
	KSS		kansas	
	KST		king star	
	KSU		k-state	
	KSV		kosflight	
	KTA		city link	
	KTB		transbaltika	
	KTK		azur air	
	KTL		knottsberry	
	KTN		aeronavigaciya	
	KTO		kratos	
	KTR		copter trans	
	KTS		kotair	
	KTU		transport uni	
	KTV		katavia	
	KUA		transportes kaua	
	KUD		air kudos	
	KUG		kuwaiti gov	
	KUH		kush aviation	
	KUK		kudlik	
	KUL		lukira	
	KUP		skyup	
	KUR		kay-aviation	
	KUS		kuswag	
	KUT		yakutsk	
	KUY		kaiga	
	KVA		catatumbo	
	KVK		ponta	
	KVM		comlease	
	KVN		korea aviation	
	KVP		kazex	
	KVR		kavair	
	KVS		kevis	
	KVT		all africa	
	KVY		kilo victor	
	KWA		vozair	
	KWN		kwena	
	KWX		kay dub	
	KWY		sifly	
	KYA		yana air	
	KYB		sky airops	
	KYC		dolphin	
	KYD		skyad	
	KYL		kyrmal	
	KYM		crimea air	
	KYN		goldbird	
	KYR		sky aeronautical	
	KYV		airkibris	
	KYY		kamoz	
	KZA		kazair	
	KZE		kazeur	
	KZH		ulutau	
	KZK		air kazakstan	
	KZM		carzam	
	KZN		kazanair	
	KZR		astanaline	
	KZS		spakaz	
	KZW		khalifa air	
	LAA		libair	
	LAB		lab	
	LAC		lockheed	
	LAD		ladco-air	
	LAE		lanco	
	LAF		latvian air force	
	LAG		avileg	
	LAH		star ship	
	LAI		lesotair	
	LAJ		bee med	
	LAK		redlake	
	LAL		air labrador	
	LAM		mozambique	
	LAN		lan	
	LAO		lao	
	LAP		paraguaya	
	LAQ		lat	
	LAR		lawrence	
	LAS		lions helicopter	
	LAT		lebanese air	
	LAU		suramericano	
	LAV		albastar	
	LAW		cambrian	
	LAX		alpar	
	LAY		layang	
	LAZ		balkan	
	LBA		liberia airways	
	LBB		libyan bluebird	
	LBC		albanian	
	LBE		elbee airline	
	LBF		libyan airforce	
	LBH		laker bahamas	
	LBI		albisa	
	LBN		albanair	
	LBQ		labquest	
	LBR		motion	
	LBS		labsa	
	LBT		nouvelair	
	LBY		alban-belle	
	LCA		leconte	
	LCB		busre	
	LCC		lancair	
	LCD		lineas azteca	
	LCG		congolaise	
	LCH		lynch air	
	LCI		lufthansa india	
	LCL		lencon	
	LCM		lineas comerciales	
	LCN		lcn	
	LCO		ladeco	
	LCR		libac	
	LCS		leuchars	
	LCV		cabo cat	
	LCY		london city	
	LDA		lauda air	
	LDB		lada	
	LDC		ladeco cargo	
	LDE		fire lead	
	LDF		elbrus	
	LDG		durango	
	LDI		lauda italy	
	LDM		expert	
	LDN		aldonas air	
	LDO		elisusa	
	LDR		aerolider	
	LDS		linsur	
	LDX		lauda rush	
	LEA		leadair	
	LEB		lebap	
	LEC		leca	
	LED		sweeper	
	LEE		javelin	
	LEF		lalena	
	LEG		legacy	
	LEH		pathfinder	
	LEI		leasair	
	LEJ		leipzig fair	
	LEK		let-air	
	LEL		leonavia	
	LEM		lempiras	
	LEN		lentini	
	LEO		sun-ole	
	LEP		laughlin express	
	LER		laser	
	LES		seal	
	LET		mexale	
	LEU		lionsair	
	LEV		sky leadair	
	LEX		lex	
	LFA		air alfa	
	LFC		life flight canada	
	LFE		lux express	
	LFH		histria	
	LFI		aeromed	
	LFL		life flight	
	LFM		lift air	
	LFO		lufo	
	LFP		alfa-space	
	LFR		lanfreight	
	LFS		louella	
	LFT		liftco	
	LGC		legacy air	
	LGD		legendary	
	LGE		lego	
	LGI		ell-gee air	
	LGL		luxair	
	LGM		skytrainer	
	LGN		alta argentina	
	LGO		lego	
	LGT		longtail	
	LGU		laguna	
	LGW		walter	
	LGZ		arna	
	LHA		air canton	
	LHB		family	
	LHC		london eye	
	LHG		air leader	
	LHK		lahak	
	LHN		longhorn	
	LHR		al ahram	
	LHS		enterprise luhansk	
	LHT		lufthansa technik	
	LIA		liat	
	LIB		air liberte	
	LIC		asialine	
	LID		alida	
	LIE		al-dawood air	
	LIF		lifecare	
	LII		gromov air	
	LIJ		lineas jose	
	LIK		giasin	
	LIL		lithuania air	
	LIM		scandjet	
	LIN		linair	
	LIP		lipizan	
	LIR		lisline	
	LIS		larisa	
	LIT		miracolo	
	LIV		livonia	
	LIX		lit express	
	LIZ		liaison	
	LJA		air jamahiriya	
	LJB		al jabeer	
	LJM		cool runnings	
	LJR		hellas wings	
	LJT		lifejet	
	LJY		eljay	
	LKA		alkair	
	LKD		latchad	
	LKE		lucky air	
	LKF		lake front	
	LKH		skyplanet	
	LKL		lakeland	
	LKN		namair	
